level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,topic_distribution
1114,168196,150604,1,Snapchat,,"['snap', 'send', 'week_ago', 'still', 'show', 'unopened', 'even_though', 'talk', 'person', 'almost', 'daily', 'have', 'open', 'rest', 'snap']",2019-04-07,96163,"Theres snaps I sent weeks ago still showing up as ""unopened"" eventhough I talk to that person almost daily and they've opened the rest of my snaps.",3,there snap i sent week ago still showing up a unopened even though i talk to that person almost daily and they have opened the rest of my snap,Jester Slug,"[0.04040404040404042, 0.025252525252525252, 0.04377104377104379, 0.025252525252525252, 0.026936026936026935, 0.03703703703703705, 0.07407407407407408, 0.025252525252525252, 0.03872053872053874, 0.040404040404040414, 0.03535353535353536, 0.02693602693602694, 0.03198653198653199, 0.025252525252525252, 0.030303030303030307, 0.031986531986531994, 0.033670033670033676, 0.025252525252525252, 0.025252525252525252, 0.04040404040404042, 0.025252525252525252, 0.02861952861952862, 0.025252525252525252, 0.035353535353535366, 0.025252525252525252, 0.03703703703703705, 0.025252525252525252, 0.03872053872053873, 0.037037037037037056, 0.03872053872053873]"
1115,168218,150626,1,Snapchat,,"['keep', 'delete', 'friend', 'list', 'get', 'streak', 'almost']",2019-04-08,96194,keeps deleting friends from my list when i get a streak of almost 30,2,keep deleting friend from my list when i get a streak of almost,Cirkuit Knight,"[0.02923976608187135, 0.02923976608187135, 0.02923976608187135, 0.03118908382066278, 0.02923976608187135, 0.02923976608187135, 0.03118908382066278, 0.02923976608187135, 0.02923976608187135, 0.02923976608187135, 0.02923976608187135, 0.035087719298245626, 0.02923976608187135, 0.02923976608187135, 0.05458089668615987, 0.02923976608187135, 0.064327485380117, 0.02923976608187135, 0.031189083820662777, 0.02923976608187135, 0.02923976608187135, 0.02923976608187135, 0.035087719298245626, 0.0409356725146199, 0.031189083820662777, 0.02923976608187135, 0.02923976608187135, 0.04288499025341134, 0.04678362573099418, 0.02923976608187135]"
1116,168219,150627,1,Snapchat,,"['site', 'keep', 'cut', 'not', 'let', 'back']",2019-04-08,96195,this site keep cutting me off and then wont let me back in 😠,3,this site keep cutting me off and then will not let me back in,Anthony Machado,"[0.02976190476190475, 0.02976190476190475, 0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03174603174603174, 0.02976190476190475, 0.0496031746031746, 0.02976190476190475, 0.02976190476190475, 0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.04166666666666666, 0.04365079365079365, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03373015873015872, 0.02976190476190475, 0.03174603174603174]"
1117,168220,150628,1,Snapchat,,"['application', 'doe', 'want', 'let', 'log']",2019-04-09,96196,my app doesnt wanna let me log in,1,my application doe want to let me log in,nikita visser,"[0.030303030303030304, 0.030303030303030304, 0.046464646464646486, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.04444444444444446, 0.030303030303030304, 0.030303030303030304, 0.04444444444444446, 0.050505050505050525, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.03232323232323232, 0.030303030303030304, 0.03232323232323233, 0.030303030303030304, 0.04444444444444446, 0.036363636363636376, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.03232323232323232]"
1118,168224,150632,1,Snapchat,,"['lag', 'lot', 'great']",2019-04-10,96200,"It lags a lot but other than that, its great.",4,it lag a lot but other than that it great,Alexis T.,"[0.03205128205128204, 0.03205128205128204, 0.04914529914529916, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.051282051282051294, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03418803418803418, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204]"
1119,168225,150633,1,Snapchat,,"['do', 'not', 'even', 'reply', 'support', 'email', 'have', 'account', 'problem', 'need', 'help']",2019-04-09,96201,they dont evem reply in their support email i have an account problem please i need help,1,they do not even reply in they support email i have an account problem please i need help,Muhammad Rehan,"[0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.0421455938697318, 0.03256704980842911, 0.02873563218390803, 0.042145593869731796, 0.047892720306513405, 0.02873563218390803, 0.03831417624521072, 0.02873563218390803, 0.02873563218390803, 0.03448275862068964, 0.047892720306513405, 0.02873563218390803, 0.0421455938697318, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.042145593869731796, 0.030651340996168567, 0.02873563218390803, 0.03065134099616857, 0.047892720306513405, 0.03065134099616857, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.030651340996168567]"
1120,168226,150634,1,Snapchat,,"['not', 'work', 'properly', 'not', 'recognise', 'face']",2019-04-07,96202,It won't work properly because it can't recognise my face,1,it will not work properly because it can not recognise my face,Esther Mwakonya,"[0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03174603174603174, 0.02976190476190475, 0.05357142857142856, 0.02976190476190475, 0.03373015873015872, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.051587301587301584, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.06349206349206349, 0.03174603174603174]"
1121,168227,150635,1,Snapchat,,"['not', 'play', 'video', 'fix']",2019-04-11,96204,on the s10+ and cant play videos in chats. pleaae fix it,2,on the s and can not play video in chat please fix it,mark,"[0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.05031446540880504, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03354297693920335, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.04821802935010484, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.05031446540880504, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314]"
1122,168229,150637,1,Snapchat,,"['notification', 'doe', 'not', 'notify', 'fix', 'notification']",2019-04-09,96207,The notification does not notify me at all pls fix it 😔,3,the notification doe not notify me at all please fix the notification,Cyrene Ng,"[0.03232323232323232, 0.030303030303030304, 0.04040404040404041, 0.030303030303030304, 0.030303030303030304, 0.03232323232323232, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.04444444444444445, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.06060606060606063, 0.030303030303030304, 0.04444444444444446, 0.03434343434343434, 0.03232323232323232, 0.030303030303030304, 0.03636363636363637, 0.030303030303030304, 0.030303030303030304, 0.03232323232323232, 0.030303030303030304, 0.03232323232323232, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.03232323232323232, 0.030303030303030304]"
1123,168230,150638,1,Snapchat,,"['snap', 'not', 'send', 'person', 'send', 'anyone_else']",2019-04-08,96208,snaps will not send to one person but will send to anyone else,1,snap will not send to one person but will send to anyone else,Collin Deming,"[0.02976190476190475, 0.02976190476190475, 0.06547619047619048, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.037698412698412696, 0.02976190476190475, 0.03174603174603174, 0.03968253968253968, 0.02976190476190475, 0.03174603174603173, 0.02976190476190475, 0.02976190476190475, 0.0376984126984127, 0.04365079365079365, 0.02976190476190475, 0.03373015873015872, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.033730158730158714, 0.02976190476190475, 0.03373015873015873, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.043650793650793655, 0.02976190476190475, 0.03174603174603173]"
1124,168236,150644,1,Snapchat,,"['filter', 'have', 'stopped_worke', 'new', 'update', 'try', 'everything', 'fix', 'filter', 'not', 'tip']",2019-04-07,96214,"the flters have stopped working after the new update, tried everything i can to fix it but i cant. any tips",3,the filter have stopped working after the new update tried everything i can to fix the filter but i can not any tip,Jacky Carr,"[0.027322404371584695, 0.027322404371584695, 0.029143897996357013, 0.027322404371584695, 0.027322404371584695, 0.027322404371584695, 0.04371584699453554, 0.027322404371584695, 0.029143897996357013, 0.030965391621129327, 0.029143897996357013, 0.034608378870673966, 0.05464480874316941, 0.027322404371584695, 0.047358834244080154, 0.041894353369763215, 0.027322404371584695, 0.027322404371584695, 0.027322404371584695, 0.027322404371584695, 0.047358834244080154, 0.040072859744990905, 0.027322404371584695, 0.03642987249544627, 0.027322404371584695, 0.0400728597449909, 0.030965391621129327, 0.027322404371584695, 0.04189435336976322, 0.040072859744990905]"
1125,168239,150647,1,Snapchat,,"['full', 'screen', 'mode', 'problem', 'streak', 'be', 'not', 'show', 'application', 'be', 'get', 'strike', 'display', 'half', 'screen', 'whenever', 'open']",2019-04-07,96218,"full screen mode problems, streak is not showing, application is getting struck and displaying half screen only whenever i opened.",1,full screen mode problem streak is not showing application is getting struck and displaying half screen only whenever i opened,vivek thodupunuri,"[0.031249999999999997, 0.027777777777777776, 0.027777777777777773, 0.03472222222222223, 0.04861111111111112, 0.034722222222222224, 0.027777777777777773, 0.02604166666666666, 0.02604166666666666, 0.027777777777777773, 0.02604166666666666, 0.04166666666666668, 0.02604166666666666, 0.03472222222222224, 0.02604166666666666, 0.036458333333333336, 0.02604166666666666, 0.027777777777777776, 0.029513888888888885, 0.02604166666666666, 0.027777777777777776, 0.05729166666666667, 0.02604166666666666, 0.053819444444444454, 0.02604166666666666, 0.04861111111111112, 0.02951388888888889, 0.03993055555555556, 0.03993055555555556, 0.038194444444444454]"
1126,168240,150648,1,Snapchat,,"['snap', 'be', 'really', 'godot', 'lag', 'much', 'filter', 'not', 'phone', 'see', 'people']",2019-04-12,96219,Snap chat is really goodbt it lags so much some filters are not on my phone like what i see on other people,3,snap chat is really godot it lag so much some filter are not on my phone like what i see on other people,chacha robi,"[0.03578154425612052, 0.02824858757062146, 0.04143126177024482, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.054613935969868174, 0.04519774011299436, 0.02824858757062146, 0.03389830508474575, 0.030131826741996222, 0.02824858757062146, 0.052730696798493404, 0.030131826741996222, 0.035781544256120526, 0.041431261770244816, 0.030131826741996225, 0.02824858757062146, 0.03766478342749529, 0.030131826741996225, 0.02824858757062146, 0.030131826741996222, 0.03766478342749529, 0.02824858757062146, 0.02824858757062146, 0.03578154425612052, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.030131826741996222]"
