level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
3494,186416,168824,1,Whatsapp,,"['new', 'update', 'problem', 'status', 'not', 'open', 'problem', 'status', 'not', 'open', 'face', 'find', 'also', 'try', 'fix', 'problem', 'status', 'not', 'open', 'be', 'application']",2019-04-15,29036,"new update was a problem the status will not open ,this problem was facing me and frnd also plzz try to fix it what's app",2,new update was a problem the status will not open a problem the status will not open was facing me and find also plc try to fix a problem the status will not open what is application,Salapu Chaitanya,,,"[0.07118055555555555, 0.04166666666666667, 0.02604166666666666, 0.029513888888888885, 0.027777777777777773, 0.02604166666666666, 0.02604166666666666, 0.04166666666666668, 0.02604166666666666, 0.03819444444444445, 0.036458333333333336, 0.027777777777777773, 0.02604166666666666, 0.027777777777777773, 0.02604166666666666, 0.02604166666666666, 0.02604166666666666, 0.02604166666666666, 0.02604166666666666, 0.02604166666666666, 0.02604166666666666, 0.07291666666666666, 0.02604166666666666, 0.03472222222222223, 0.02604166666666666, 0.027777777777777773, 0.029513888888888885, 0.027777777777777773, 0.02604166666666666, 0.07465277777777778]"
3495,186417,168825,1,Whatsapp,,"['not', 'use', 'chat', 'be', 'application', 'use', 'give', 'star']",2019-04-14,29037,"when facebook,instagram,whatapps,mesenger cannot use, we chat is of the app can use 😰😰so I give one Star 😓😓",1,when facebokinstagramwhatapsmesenger can not use we chat is of the application can use so i give one star,john yap,,,"[0.02923976608187135, 0.02923976608187135, 0.02923976608187135, 0.02923976608187135, 0.035087719298245626, 0.02923976608187135, 0.0487329434697856, 0.03118908382066278, 0.02923976608187135, 0.03118908382066278, 0.02923976608187135, 0.031189083820662777, 0.02923976608187135, 0.02923976608187135, 0.0565302144249513, 0.02923976608187135, 0.02923976608187135, 0.02923976608187135, 0.031189083820662777, 0.02923976608187135, 0.02923976608187135, 0.04678362573099418, 0.02923976608187135, 0.03898635477582848, 0.02923976608187135, 0.0331384015594542, 0.058479532163742715, 0.03118908382066278, 0.02923976608187135, 0.02923976608187135]"
3496,186418,168826,1,Whatsapp,,"['happen', 'not', 'send', 'chantal', 'may', 'family_member', 'also', 'face', 'problem']",2019-04-14,29039,what happen..i cannot send any chat..all may family member also faced same problem.,1,what happen can not send any chantal may family member also faced same problem,Ady Sinty,,,"[0.04597701149425287, 0.03831417624521072, 0.030651340996168567, 0.02873563218390803, 0.02873563218390803, 0.03639846743295018, 0.044061302681992334, 0.044061302681992334, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.044061302681992334, 0.030651340996168567, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.03065134099616857, 0.047892720306513405, 0.03065134099616857, 0.0421455938697318, 0.02873563218390803, 0.02873563218390803, 0.045977011494252866, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803]"
3497,186420,168828,1,Whatsapp,,"['desktop', 'application', 'top', 'verification', 'scan', 'useless', 'have', 'active', 'connection']",2019-04-15,29041,WHATSUP DESKTOP APP WITH OTP VERIFICATION ....SCANING USELESS IF WE HAVE ACTIVE CONNECTION,1,whatsit desktop application with top verification scanning useless if we have active connection,Rethin Raj,,,"[0.02923976608187135, 0.02923976608187135, 0.031189083820662773, 0.02923976608187135, 0.037037037037037056, 0.02923976608187135, 0.02923976608187135, 0.04678362573099417, 0.02923976608187135, 0.02923976608187135, 0.02923976608187135, 0.060428849902534144, 0.02923976608187135, 0.02923976608187135, 0.042884990253411324, 0.031189083820662773, 0.02923976608187135, 0.02923976608187135, 0.02923976608187135, 0.02923976608187135, 0.02923976608187135, 0.02923976608187135, 0.03508771929824562, 0.037037037037037056, 0.031189083820662773, 0.060428849902534144, 0.02923976608187135, 0.02923976608187135, 0.031189083820662777, 0.02923976608187135]"
3498,186423,168831,1,Whatsapp,,"['see', 'friend', 'status', 'timeshare', 'be', 'problem', 'musiche', 'tap', 'next', 'status', 'person', 'time', 'songsmusic', 'background', 'music', 'video', 'never', 'play', 'unable', 'hear', 'work']",2019-04-17,29044,"when i See my friends status at that time..there is problem of music..when i tap to next status of same person that time songs,music or background music of video never play or unble to hear.. please work on it",3,when i see my friend status at that timeshare is problem of musiche i tap to next status of same person that time songsmusic or background music of video never play or unable to hear please work on it,Pradnya Kolekar,,,"[0.04102564102564103, 0.04273504273504274, 0.04102564102564103, 0.025641025641025633, 0.02735042735042734, 0.025641025641025633, 0.025641025641025633, 0.025641025641025633, 0.025641025641025633, 0.029059829059829057, 0.025641025641025633, 0.027350427350427343, 0.025641025641025633, 0.05641025641025641, 0.025641025641025633, 0.025641025641025633, 0.025641025641025633, 0.04273504273504274, 0.03760683760683761, 0.05299145299145299, 0.041025641025641026, 0.02735042735042734, 0.0547008547008547, 0.02735042735042734, 0.025641025641025633, 0.027350427350427343, 0.02735042735042734, 0.03760683760683761, 0.04102564102564103, 0.035897435897435895]"
3499,186424,168832,1,Whatsapp,,"['first', 'give', 'star', 'take', 'star', 'reason', 'be', 'have', 'update', 'late', 'version', 'still', 'ride', 'have', 'payment', 'option', 'enable', 'have', 'instal', 'several', 'time', 'still', 'attempt', 'gain', 'look', 'problem', 'reply', 'problem', 'soon_possible']",2019-04-20,29045,first I gave 5 star to it but now I am taking back 2 stars because of only one reason that is I have updated my whatsapp to the latest version still didint have the payment option enabled in my whatsapp...even I have re installed it several times still all the attempts are in vain...so please look after my problem and reply to it as soon as possible,3,first i gave star to it but now i am taking back star because of only one reason that is i have updated my whatsit to the latest version still riding have the payment option enabled in my whatsapeven i have re installed my whatsit several time still all the attempt are in gain please look after my problem and reply to my problem a soon a possible,Abhirup Sinha,,,"[0.045925925925925926, 0.03555555555555556, 0.022222222222222216, 0.0237037037037037, 0.03111111111111111, 0.02518518518518518, 0.07703703703703701, 0.0237037037037037, 0.02518518518518518, 0.022222222222222216, 0.03851851851851853, 0.06370370370370369, 0.0325925925925926, 0.02962962962962963, 0.022222222222222216, 0.03851851851851853, 0.04888888888888889, 0.03555555555555556, 0.0325925925925926, 0.022222222222222216, 0.0237037037037037, 0.0237037037037037, 0.037037037037037035, 0.0237037037037037, 0.028148148148148144, 0.03555555555555556, 0.06370370370370369, 0.022222222222222216, 0.022222222222222216, 0.0237037037037037]"
3500,186427,168835,1,Whatsapp,,"['older_version', 'contact', 'do', 'not', 'set', 'profile', 'photo', 'application', 'show', 'photo', 'associate', 'contact', 'phone', 'be', 'address', 'book', 'new', 'version', 'user', 'set', 'new', 'version', 'user', 'profile', 'name', 'photo', 'contact', 'do', 'not', 'set', 'profile', 'photo', 'be', 'way', 'add', 'profile', 'photo', 'contact', 'instead', 'see', 'empty', 'white', 'profile', 'grey', 'background', 'update', 'old', 'setup', 'new', 'version', 'also']",2019-04-16,29048,"In older versions of WhatsApp, if one of your contacts didn't set up a profile photo in WhatsApp, the app showed the photo associated with that contact from your phone's address book. in new version WhatsApp users can set their own profile name and photo. If a contact didn't set a profile photo, there's no way you can add a profile photo for that contact. Instead, you'll see an empty white profile on a grey background. update the old setup in new version also",1,in older version of whatsit if one of your contact did not set up a profile photo in whatsit the application showed the photo associated with that contact from your phone is address book in new version whatsit user can set new version whatsit user own profile name and photo if a contact did not set a profile photo there is no way you can add a profile photo for a contact instead you will see an empty white profile on a grey background update the old setup in new version also,srither Sri,,,"[0.02009456264775414, 0.040189125295508284, 0.07210401891252954, 0.06382978723404255, 0.02836879432624114, 0.018912529550827423, 0.017730496453900707, 0.04728132387706856, 0.018912529550827423, 0.06382978723404255, 0.023640661938534282, 0.02009456264775414, 0.06382978723404255, 0.017730496453900707, 0.02955082742316786, 0.018912529550827423, 0.06382978723404255, 0.017730496453900707, 0.021276595744680854, 0.017730496453900707, 0.04609929078014185, 0.040189125295508284, 0.05791962174940898, 0.021276595744680854, 0.017730496453900707, 0.017730496453900707, 0.05673758865248226, 0.02009456264775414, 0.017730496453900707, 0.018912529550827423]"
3501,186428,168836,1,Whatsapp,,"['update', 'late', 'version', 'sound', 'not', 'work', 'beforelike', 'status', 'play', 'audio', 'incoming', 'mesagesfix', 'soon_possible']",2019-04-14,29049,after updating to latest version.. sounds were not working like before..Like status playing without audio and the same for incoming messages...Fix it Asap :-(,1,after updating to latest version sound were not working like beforelike status playing without audio and the same for incoming mesagesfix it a soon a possible,Arun thangaraj,,,"[0.04331450094161958, 0.04519774011299434, 0.028248587570621455, 0.028248587570621455, 0.04708097928436911, 0.03013182674199622, 0.04331450094161958, 0.028248587570621455, 0.028248587570621455, 0.030131826741996215, 0.03201506591337098, 0.04143126177024481, 0.028248587570621455, 0.03013182674199622, 0.04331450094161957, 0.028248587570621455, 0.030131826741996215, 0.028248587570621455, 0.028248587570621455, 0.03578154425612052, 0.028248587570621455, 0.04519774011299434, 0.03201506591337099, 0.028248587570621455, 0.028248587570621455, 0.04331450094161958, 0.03201506591337099, 0.028248587570621455, 0.028248587570621455, 0.028248587570621455]"
3502,186430,168838,1,Whatsapp,,"['last', 'year', 'use', 'watson', 'download', 'lot', 'ap', 'tell', 'day', 'watson', 'instal', 'watson', 'not', 'instal', 'touch', 'application', 'medium', 'file', 'delete', 'also', 'video', 'please', 'give', 'complaint']",2019-04-14,29052,for last 8 years I'm using watsapp but in the 2019 I downloaded lot of apps then it told that in 12 days your watsapp will be uninstall then it not uninstall I touched the app then my media files in deleted also video so plz I'm giving complint,1,for last year i am using watson but in the i downloaded lot of aps then the told that in day your watson will be instal then your watson not instal i touched the application then my medium file in deleted also video so please i am giving complaint,"art,craft and information",,,"[0.059467918622848184, 0.05164319248826291, 0.028169014084507043, 0.03286384976525822, 0.05164319248826291, 0.04538341158059468, 0.02503912363067292, 0.02660406885758998, 0.02347417840375586, 0.02347417840375586, 0.02347417840375586, 0.02347417840375586, 0.056338028169014086, 0.025039123630672924, 0.03442879499217528, 0.02660406885758998, 0.02660406885758998, 0.02347417840375586, 0.02347417840375586, 0.02347417840375586, 0.03129890453834116, 0.04068857589984351, 0.02347417840375586, 0.03599374021909233, 0.02503912363067292, 0.06885758998435054, 0.03442879499217527, 0.02347417840375586, 0.02503912363067292, 0.03755868544600939]"
3503,186431,168839,1,Whatsapp,,"['performance', 'seem', 'get', 'slower', 'especially', 'try', 'send', 'message', 'tend', 'sit', 'couple', 'minute', 'even', 'wife', 'lte', 'full', 'bar']",2019-04-19,29053,"performance seems to be getting slower, especially when trying to send messages. they tend to sit there for a couple minutes, even on WiFi or LTE full bars.",3,performance seems to be getting slower especially when trying to send message they tend to sit there for a couple minute even on wife or lte full bar,Grant Russell,,,"[0.041025641025641026, 0.04444444444444444, 0.02564102564102563, 0.02564102564102563, 0.027350427350427337, 0.06837606837606836, 0.02564102564102563, 0.02564102564102563, 0.02564102564102563, 0.02564102564102563, 0.03247863247863247, 0.02564102564102563, 0.03760683760683761, 0.03760683760683761, 0.027350427350427337, 0.02564102564102563, 0.02564102564102563, 0.02564102564102563, 0.02564102564102563, 0.054700854700854694, 0.042735042735042736, 0.02564102564102563, 0.041025641025641026, 0.041025641025641026, 0.02564102564102563, 0.02564102564102563, 0.027350427350427337, 0.03418803418803418, 0.032478632478632474, 0.05128205128205128]"
3504,186432,168840,1,Whatsapp,,"['not', 'let', 'send', 'kind', 'file', 'picture', 'audio', 'video', 'not', 'pdf', 'anything', 'be', 'recent', 'issue', 'may', 'update']",2019-04-12,29054,"It won't let me send any kind of file other than pictures, no audio, no video, not pdf, nor anything. It is a recent issue that may be because of the update.",3,it will not let me send any kind of file other than picture no audio no video not pdf nor anything it is a recent issue that may be because of the update,Lillian Ruiz,,,"[0.027322404371584695, 0.04189435336976322, 0.030965391621129327, 0.029143897996357013, 0.05646630236794173, 0.030965391621129327, 0.03825136612021858, 0.045537340619307844, 0.027322404371584695, 0.027322404371584695, 0.029143897996357013, 0.027322404371584695, 0.047358834244080154, 0.027322404371584695, 0.027322404371584695, 0.029143897996357013, 0.027322404371584695, 0.027322404371584695, 0.029143897996357013, 0.03460837887067396, 0.027322404371584695, 0.06010928961748636, 0.027322404371584695, 0.047358834244080154, 0.027322404371584695, 0.027322404371584695, 0.040072859744990905, 0.027322404371584695, 0.027322404371584695, 0.027322404371584695]"
