,tweet-id,timestamp,likes,replies,retweets,Bug_report,text
2691,1.13e+18,30-05-2019 13:33,6,0,0,0,are you ever about to go to the toilet and you think youse turned your phone off but its still open on snapshot camera and you almost accidentally send a really bad booty pic to someone you never talk to
2692,1.1e+18,10-03-2019 12:25,0,0,0,1,atuser there are issue in the whatsit application for phone the video call do not go through voice recording is not working unable to pick up whatsit call please fix this atuser atuser
2693,1.12e+18,28-04-2019 17:02,1,2,0,1,atuser why can not i connect to the store via my application just getting server error i have tried uninstaling clear data and clear cache
2694,1.11e+18,19-03-2019 15:23,1,0,0,1,atuser my face-on account is hacked and change my email and my mobile number i have not changed my password or email id please rest my password and fix my problem
2695,1.13e+18,15-05-2019 21:43,0,1,0,1,atuser when i try to send link in messenger from face-on face-on do not go through and then there is this ugly red error icon that i can not get rid of please fix this face-on are stressing me out
2696,1.1e+18,17-02-2019 14:01,0,0,0,0,atuser i need you are unbend button please really bad
2697,1.12e+18,13-04-2019 21:56,4,0,1,1,atuser i seem to be having problem loading my nested using my preferred recent post filter for the past day if i am lucky the nested load a couple of post and then stop do you know about this problem face-on facebokdown
2698,1.12e+18,14-04-2019 17:31,0,1,0,1,atuser urgent please help face-on turned off my account march nd only reason you did not agree with my name severely affect my work obligation social wellbeing now i can not even communicate with you see pic below when will you fix this fac
2699,1.11e+18,13-03-2019 17:12,0,0,0,1,atuser can not post or leave comment want to fix your stuff
2700,1.12e+18,13-04-2019 13:42,4,0,2,1,atuser your most recent news feed option has been broken for multiple day keep asking me to add friend or only load day old post multiple people reporting this on downdetector this is also affecting your mobile application please acknowledge this a
2701,1.13e+18,10-05-2019 16:40,1,0,1,1,atuser my face-on account was hacked and disabled i can not recover my face-on account recovery email was removed and phone number is showing error for recovery please provide help
2702,1.11e+18,13-03-2019 20:25,0,0,0,1,oh my god i thought that issue is only in our country but since that issue is a worldwide issue i feel better
2703,1.12e+18,01-05-2019 16:01,2,1,0,1,the issue int fixed the issue say i have been banned permanently when i havent even been on the issue i go to unlock and the issue doe work fix your system
2704,1.11e+18,13-03-2019 20:26,0,0,0,1,atuser face-on id is not working right now last to minute i have been trying a lot of time but the id is not being open why such a problem coming soon you reply me a soon a possible
2705,1.13e+18,30-05-2019 22:58,0,1,0,1,atuser i updated the application to see if the application worked but the application still dint please fix this i trying to post something on my story
2706,1.12e+18,09-04-2019 12:10,43,1,1,0,chloe ferry ranting on snapshot about how horrible people are on social medium whilst simultaneously advertising appetite suppressor to chloe impressionable audience under the guise of female empowerment ok hun kiss
2707,1.11e+18,15-03-2019 16:13,1,0,0,1,sm text message are still not working to be able to login fix your f s
2708,1.12e+18,04-05-2019 07:47,0,0,0,1,atuser hello my account get disable not able to login please help and suggest way to fix this problem
2709,1.13e+18,21-05-2019 14:12,0,1,0,1,atuser i am having trouble like on a snap trying to send a message chat a message chat keep taking me to the next snapper what is goin on
2710,1.12e+18,03-05-2019 15:54,5,2,0,1,atuser there is this lousy bug that you have keep sending payment request on my name forever even though i have sent just one request please help fix it is become a nightmare now atuser
2711,1.13e+18,29-05-2019 00:37,0,0,0,1,sarah same problem seems to be happening to quite a few people
2712,1.11e+18,13-03-2019 17:42,0,0,0,1,atuser fix your problem i have important thing to say i need to post this facebokdownurl
2713,1.13e+18,11-05-2019 17:42,6,1,0,0,i much a pussy the least i could do is pity ask for a pussy snapshot or something but oh no i sit in my little broken chair everyday acting like a pussy going to bite my leg off or something
2714,1.11e+18,06-04-2019 05:07,4,0,1,0,ya know its bad that i already know what some of pal story are gon na be on snapshot on friday and saturday ya need to get your together j
2715,1.13e+18,28-05-2019 01:00,7,0,0,1,atuser ya need to fix the bug ya aps been slow lately maybe just mine but mine been up to date so i do not know
2716,1.11e+18,14-03-2019 01:46,6,0,0,1,i think that are going to have to use twitter staff to fix the problem
2717,1.13e+18,16-05-2019 01:10,0,1,0,1,atuser atuser hi instagram has a bug that need to be fixed or changed video show view and not the like also your notification feed will say you have like on a video but only view something is not matching up on video
2718,1.11e+18,05-04-2019 17:40,0,0,0,1,atuser nasty girl is a the notorious biggin record not newly you need to fix that
2719,1.1e+18,05-03-2019 13:32,0,0,0,0,good afternoon bianca shootout to nelybilz snapshot ig i do not spend much time on there its sub wasting play me going bad by meek mill ft drake
2720,1.13e+18,29-05-2019 23:24,0,0,0,1,atuser i am getting increasingly more annoyed with your lack of communication i have reported an issue countless time for a problem i have been trying to resolve since january the only correspondence i have received is the generic reply in the support into
2721,1.12e+18,15-04-2019 08:48,0,0,0,0,i trying to relive spring/summer again so bad these snapshot memory hitting hard this month
2722,1.13e+18,07-05-2019 12:20,0,0,0,1,atuser i have reported this page and their post time every time it say their deleted my profile picture which their shared to scam people out of money every time it still there fix this please url
2723,1.12e+18,27-04-2019 04:12,1,1,0,0,jealous pissed frustrated happy envious and summed that my concert friend is seeing atuser without me tonight its like my concert friend went to a great concert and all i got were snapshot video
2724,1.11e+18,03-04-2019 18:54,17,1,0,0,if she post series on instagram with snapshot filter on them she has been passed around to more lad than a joint at an after session and more than likely has a bad relationship with she father
2725,1.13e+18,06-05-2019 20:14,1,0,0,1,i wish atuser atuser would fix my snapshot or respond to the million request i have sent atuser atuser been over almost year and i starting to get so fed up with the problem i having someone help me please
2726,1.11e+18,21-03-2019 10:15,0,0,0,1,problem is its not just snapshot any child can sign up to anything just changing do face-on instagram they are all the same
2727,1.11e+18,13-03-2019 18:07,1,0,0,1,please fix it it pretty annoying that we can not comment or link
2728,1.13e+18,28-05-2019 09:21,0,0,0,0,its not all bad its know how to sit on its arses all day and play game or use snapshot
2729,1.12e+18,14-04-2019 11:20,0,0,0,1,atuser your messenger application is down can you fix this please
2730,1.13e+18,05-05-2019 14:40,74,3,0,1,no joke i do not want to watch someone story time snapshot atuser fix it please
2731,1.12e+18,23-04-2019 17:07,0,0,0,1,atuser your help service are useless going round in circle because my i can not log in form will not submit due to a face-on error
2732,1.09e+18,11-02-2019 12:15,11,0,0,0,my brother took a bad tackle in rugby tonight and badly broke my brother ankle and dislocated my brother elbow but my brother still sent me snapshot video of my brother playing music in the back of the ambulance filming mum and singing to try to annoy my brother because my brother a legend
2733,1.13e+18,12-05-2019 07:15,0,0,0,1,atuser can ya fix the notification where it tell me someone just posted and i go to the post and it was actually posted over hr ago i be missing out on some great deal also fix it on atuser i attired of missing out on time s
2734,1.1e+18,01-03-2019 10:47,0,0,0,1,atuser my snapshot is playing up at time i can not click on convoy and other time i can not view story it just come with a blank black screen i asked others and others are having the same problem new update soon to fix the bug
2735,1.12e+18,28-04-2019 22:58,2,0,0,1,atuser my page that i have had for year was hacked and taken over and i have lost complete access to my page and the group attached your help page are no help at all for this issue please help you need human help and support option avail
